"langid","surface","auto","count","filename"
"cym&spa","bastor","pastor.N.SG+SM[or]pastor.N.M.SG+SM","1","6"
"cym","bechod","sin.N.M.SG+SM","1","8"
"cym","Beibl","Bible.N.M.SG","5","6,42"
"cym","beirniadu","criticise.V.INFIN","2","26"
"cym","beipen","unk","1","31"
"cym","benblwydd","birthday.N.M.SG+SM","3","4,8,25"
"cym&spa","Beni","name","1","16"
"cym","bennod","chapter.N.F.SG+SM","2","5,36"
"cym&es","Benjamin_Barrat","\N","1","15"
"cym","berchennog","owner.N.M.SG+SM","1","41"
"cym","berthyn","belong.V.3S.PRES+SM[or]belong.V.INFIN+SM","1","42"
"cym&spa","Berwyn_Wyn","name","1","6"
"cym&spa","Bethan_Pritchard","name","1","20"
"cym&spa","Beuno","name","4","2"
"spa","bien","well.ADV","13","6,9,16,18,20,21,25,38"
"cym","bisged","biscuit.N.F.SG","2","19,28"
"cym","blaen","front.N.M.SG[or]plain.ADJ+SM","26","7,9,14,18,23,24,25,26,30,31,39,42"
"cym","blodau","flowers.N.M.PL","15","8,11,12,23,32,34,35,39"
"cym&es","Blaenau_Ffestiniog","\N","1","4,15"
"cym","blodeuo","flower.V.INFIN","3","7,20"
"cym","blwydd","year.N.F.SG","6","4,14,16,24,26"
"cym","blynyddoedd","years.N.F.PL","33","2,3,6,7,8,11,12,14,18,19,21,22,23,24,30,35,36,42"
"cym","boblogi","populate.V.INFIN+SM","1","5"
"cym","bodd","pleasure.N.M.SG","7","6,7,8,26,35,39"
"cym","boethi","warm.V.INFIN+SM","1","23"
"cym","bomba","unk","1","27"
"spa","bombilla","bulb.N.F.SG","1","19"
"cym","bont","bridge.N.F.SG+SM","9","8,31,35"
"cym","bòs","unk","2","7"
"cym","botel","unk","5","10,22,24"
"cym","bracteisio","unk","1","5"
"cym","braidd","rather.ADV","22","2,3,9,11,12,21,22,23,24,31,32,35,36,39,42"
"cym&spa","Branwen","name","3","3,22"
"cym","brenin","king.N.M.SG","1","5"
"cym","brecwast","breakfast.N.MF.SG","8","11,19,33"
"cym","bresant","unk","1","42"
"cym","bresio","unk","2","11,18"
"spa","Breton","name","5","42"
"cym","briodais","marry.V.1S.PAST+SM","4","6,11,22,35"
"cym","broblem","problem.N.MF.SG+SM","4","20,22,26,37"
"cym","bryd","mind.N.M.SG[or]when.INT+SM[or]time.N.M.SG+SM","1","26"
"cym&spa","Bryn","name","2","2,12"
"spa","buena","well.ADJ.F.SG","6","15,20,33,38"
"cym","bwdin","unk","4","22,25"
"cym","bunnoedd","pounds.N.F.PL+SM","1","26"
"cym","bueno","unk","11","16,27"
"spa","buscarlas","seek.V.INFIN+LAS[PRON.F.3P]","1","9"
"cym","bwriada","intend.V.2S.IMPER","1","12"
"cym","bwrw","throw.N.M.SG","1","35"
"cym","bymtheg","fifteen.NUM+SM","3","7,42"
"cym","bys","finger.N.M.SG[or]pea.N.F.PL+SM","2","5,6"
"cym","bywyd","life.N.M.SG","13","5,12,19,21,22,26,36,37,42"
"cym","byswn","finger.V.1S.IMPERF","4","3,24"
"cym","cacennau","cake.N.F.PL","1","1"
"spa","Chilena","name","1","42"
"spa","caiga","fall.V.1S.SUBJ.PRES","1","9"
"cym&spa","Calafate","name","4","7"
"spa","caliente","hot.ADJ.M.SG","1","25"
"cym","camgymeriad","mistake.N.M.SG","1","19"
"spa","camino","way.N.M.SG","1","38"
"cym","campo","unk","1","27"
"spa","campo","field.N.M.SG","1","20"
"cym","canlyn","follow.V.INFIN","1","6"
"spa","cantos","singing.N.M.PL","2","15"
"cym&es","Carlos","\N","6","1,9,11,14,21"
"spa","caso","instance.N.M.SG","1","38"
"cym","casen","unk","1","10"
"cym","centimetr","centimeter.N.M.SG","1","2"
"cym","cerdd","music.N.F.SG[or]poem.N.F.SG","13","10,16,26,29,38"
"spa","cerca","wall.N.F.SG","1","21"
"cym","cerdded","walk.V.INFIN","38","1,3,4,6,7,9,10,11,12,20,22,24,26,29,30,31,32,34,35,37,41,42"
"cym&spa","Ceri_Tomos","name","1","6"
"cym","chacra","unk","13","9,21,27,42"
"cym&spa","Christa","name","4","2"
"cym","cinio","dinner.N.M.SG","39","4,5,7,8,11,12,15,19,22,24,28,30,31,32,33,35,37,39"
"cym","chwilio","search.V.INFIN","26","7,8,9,11,14,20,21,25,26,30,35,36,37,41"
"cym","chwympo","fall.V.INFIN+AM","1","28"
"spa","ciao","unk","6","39"
"spa","cirugías","surgery.N.F.PL","1","10"
"cym&spa","Clive_Simth","name","1","32"
"cym&spa","Cadi","name","1","7"
"cym","cadw","keep.V.INFIN","62","2,3,5,6,7,8,9,11,12,14,19,22,23,24,26,30,31,32,35,36,39"
"cym","caib","pickaxe.N.F.SG","2","6"
"cym","calor","unk","1","27"
"spa","cambia","shift.V.2S.IMPER","1","20"
"spa","camina","walk.V.23S.PRES[or]walk.V.2S.IMPER","1","38"
"cym&es","Camila","\N","1","7,16,30"
"cym&spa","Camwy","name","19","1,2,3,7,12,14,20,29,42"
"spa","cansa","unk","4","9,18,32"
"cym","cân","song.N.F.SG[or]sing.V.2S.IMPER[or]sing.V.3S.PRES","3","4,25"
"cym","canser","cancer.N.M.SG","2","30"
"spa","canta","sing.V.23S.PRES","1","33"
"cym","cantidad","unk","3","27"
"cym","canwyllau","unk","1","4"
"cym&spa","capel_Bethel","unk","1","4"
"cym","capten","captain.N.M.SG","2","6"
"spa","caramelo","candy.N.M.SG","1","21"
"cym","cariad","love.N.MF.SG","17","16,19,26,28,32,34,41"
"cym&spa","Carl","name","1","7"
"spa","caro","expensive.ADJ.M.SG","4","8,9"
"cym&spa","Carlos_Paz","name","3","22"
"cym&spa","Carolina","name","2","8,38"
"cym","carped","tear.V.3S.IMPER","1","16"
"cym","cartrefol","homely.ADJ","1","39"
"cym&spa","Carys_Evans","name","2","24"
"spa","cascada","waterfall.N.F.SG","1","38"
"cym&es","Carys","\N","2","2,9,19,24,25,34,38,41,42"
"spa","casual","casual.ADJ.M.SG","1","33"
"cym&spa","Catherine","name","2","3"
"cym","catholig","unk","1","8"
"cym&spa","Catrin_Llwyd_Eleri","name","1","6"
"cym","cawn","get.V.1P.PRES","4","4,16,28"
"spa","cayadito","unk","1","6"
"cym","ceffyl","horse.N.M.SG","29","2,3,4,8,11,18,22,24,31,35,36,39,42"
"cym","cefnder","cousin.N.M.SG","1","19"
"cym&spa","Celestinio_di","name","1","16"
"spa","cementerio","cemetery.N.M.SG","2","15,38"
"cym","cenar","unk","1","27"
"spa","central","centre.ADJ.M.SG[or]centre.N.F.SG","8","22,26"
"cym","chaeth","captive.ADJ+AM","1","11"
"cym&spa","Charo","name","1","14"
"cym&es","Cerys","\N","1","6,24,26,30"
"cym","chath","cat.N.F.SG+AM","1","11"
"cym&spa","Charlie","name","6","26"
"cym","cheffyl","horse.N.M.SG+AM","1","35"
"spa","chica","lad.N.F.SG","9","8,9,20,32,33,38"
"cym&spa","Chicago","name","1","26"
"cym","chico","unk","2","27,41"
"cym","chiorydd","unk","1","12"
"spa","chiquitas","unk","2","9,21"
"cym","chladdu","bury.V.INFIN+AM","1","24"
"spa","choclos","unk","3","11"
"spa","chiquitito","unk","3","20,34"
"eng","chocolate","chocolate.N.SG","3","4"
"cym","chofies","remember.V.1S.PAST.SPOKEN+AM","1","6"
"cym","chwalu","scatter.V.INFIN","2","32,35"
"cym","chwaneg","unk","1","24"
"cym","chwarae","play.V.2S.IMPER","3","19,31"
"cym","cierto","unk","2","27"
"cym&es","Cierra","\N","1","33"
"cym","clapio","clap.V.INFIN","2","26,41"
"cym&spa","clarinet","clarinet.N.SG","3","29"
"spa","claro","of_course.IM[or]clear.ADJ.M.SG","1","9"
"cym","class","unk","1","39"
"cym","clensys","unk","3","18"
"cym&es","Clínica_Modelo","\N","2","30"
"cym","cloc","clock.N.M.SG","2","8"
"cym","cloeon","locks.N.M.PL[or]lock.V.1P.PAST.SPOKEN[or]lock.V.3P.PAST.SPOKEN","1","6"
"cym","cneifio","shear.V.INFIN","7","14,22"
"spa","cocina","stove.N.F.SG","1","11"
"cym","codais","lift.V.1S.PAST","1","7"
"cym","bydd","be.V.3S.FUT","135","2,3,4,5,7,8,9,10,12,14,18,20,23,24,25,26,28,30,32,33,34,35,37,38,39,41"
"spa","colectivo","collective.N.M.SG[or]collective.ADJ.M.SG","3","7,16"
"cym","coincidence","unk","1","37"
"cym&spa","Colombia","name","1","26"
"cym","culture","unk","2","3"
"cym","coma","unk","1","27"
"spa","come","sew.V.2P.IMPER.PRECLITIC+ME[PRON.MF.1S][or]eat.V.23S.PRES[or]eat.V.2S.IMPER","5","9,21"
"spa","cómetelo","eat.V.2S.IMPER.PRECLITIC+TE[PRON.MF.2S] LO[PRON.M.3S]","2","33"
"spa","comision","unk","1","38"
"cym","cuenta","unk","1","27"
"spa","cuenta","explain.V.2S.IMPER","1","25"
"spa","como","like.CONJ[or]eat.V.1S.PRES","31","7,9,11,15,18,20,21,25,32,33,34,38"
"spa","completa","complete.V.23S.PRES[or]complete.ADJ.F.SG[or]complete.V.2S.IMPER","1","11"
"spa","consuelo","comfort.V.1S.PRES","2","39"
"spa","conveniente","convenient.ADJ.M.SG","1","15"
"cym","curso","unk","1","27"
"spa","corta","cut.V.2S.IMPER","2","18"
"spa","corta","witless.ADJ.F.SG","1","18"
"cym&spa","Côr_y_Ddwy_Afon","name","2","24"
"cym&spa","Cristina","name","1","22"
"cym","croesawu","welcome.V.INFIN","3","3,24"
"spa","cuántas","how_many.PRON.INT.F.PL[or]how_many.ADJ.INT.F.PL","2","9"
"spa","cuenta","tally.N.F.SG","1","21"
"spa","cuánto","how_much.PRON.INT.M.SG[or]how_much.ADJ.INT.M.SG","8","5,9,20,33,38"
"cym&spa","Cuán_verde_era_mi_valle","name","1","35"
"cym","cyfansoddi","compose.V.INFIN","5","29"
"cym","cydddigwyddiad","unk","2","37"
"cym","cyfoethog","wealthy.ADJ","2","26"
"cym","cyfrifiaduron","computers.N.M.PL[or]computerise.V.1P.PAST.SPOKEN[or]computerise.V.3P.PAST.SPOKEN","1","28"
"cym","cyngor","council.N.M.SG","4","11,14,42"
"cym","Cymru_Plant","name","1","42"
"cym","da","good.ADJ","97","1,2,3,4,6,8,10,11,14,15,16,18,19,20,21,22,23,24,25,26,28,31,33,34,35,37,39,41"
"cym&spa","Dafydd_Davis","name","1","8"
"cym","dada","Daddy.N.M.SG","17","2,3,21,39"
"cym","daethon","come.V.3P.PAST.SPOKEN","6","11,19,20,28,37"
"cym","daid","grandfather.N.M.SG+SM","8","3,12,14,18,22,24,42"
"cym","dal","hold.V.2S.IMPER[or]hold.V.INFIN[or]tall.ADJ+SM","3","9,11,33"
"cym","comic","unk","2","22"
"spa","comida","meal.N.F.SG[or]eat.V.F.SG.PASTPART","2","9"
"spa","como","like.CONJ","31","9,15,16,18,20,21,33,38"
"cym","Comodoro","name","1","3,7,14,27,32,35"
"cym","codon","lift.V.1P.PAST.SPOKEN[or]lift.V.3P.PAST.SPOKEN","1","28"
"spa","computación","computation.N.F.SG","3","3,38"
"spa","conducción","conduction.N.F.SG","1","20"
"spa","congelados","freeze.V.2P.IMPER+OS[PRON.MF.2P][or]freeze.V.M.PL.PASTPART","1","9"
"cym&spa","Conor_Williams","name","1","19"
"spa","conservado","conserve.V.M.SG.PASTPART","2","18"
"cym","consigue","unk","1","27"
"spa","contenta","content.V.23S.PRES[or]happy.ADJ.F.SG[or]content.V.2S.IMPER","1","38"
"cym","contento","unk","1","27"
"cym&spa","copi","unk","1","28"
"cym","cor","unk","7","7,14,30"
"spa","coral","choral.N.M.SG[or]choral.N.F.SG","3","11,22"
"cym","corderos","unk","2","27"
"cym","coridor","unk","3","34"
"cym","corn","corn.N.M.SG[or]horn.N.M.SG","6","11"
"cym&es","Corcovado","\N","1","20,33"
"cym","corran","unk","1","27"
"spa","corre","run.V.23S.PRES[or]run.V.2S.IMPER","1","18"
"spa","corta","cut.V.23S.PRES[or]witless.ADJ.F.SG[or]cut.V.2S.IMPER","2","18"
"cym","cosas","unk","2","27"
"spa","costaría","cost.V.1S.COND[or]cost.V.3S.COND","1","9"
"cym","costio","cost.V.INFIN","3","7,24,33"
"cym","crackers","unk","3","28"
"cym","creadur","creature.N.M.SG","1","31"
"cym","credit","believe.V.2S.IMPERF","1","26"
"spa","crees","believe.V.2S.PRES","1","21"
"spa","creía","believe.V.13S.IMPERF","1","11"
"spa","creo","create.V.1S.PRES[or]believe.V.1S.PRES","5","15,21,25"
"cym","cribinio","rake.V.INFIN","5","18"
"cym","crwyn","skins.N.M.PL","1","6"
"cym&es","Cristián_Parry","\N","3","25"
"cym","cuando","unk","9","15,27"
"spa","cumple","meet.V.2S.IMPER","1","20"
"cym","cwch","boat.N.M.SG","8","6,10,16,26,35"
"cym","cwestiwn","hold_an inquiry.V.1P.IMPER[or]hold_an inquiry.V.1P.PRES[or]hold_an inquiry.V.1S.IMPERF[or]question.N.M.SG","2","25,41"
"cym","cwrdd","meeting.N.M.SG[or]meet.V.INFIN","10","7,11,26,28,35,36,39,41"
"cym","cyfarfod","meet.V.INFIN","3","1,5,41"
"cym","cyfarfod","meet.V.INFIN[or]meeting.N.M.SG","1","12"
"cym","cyflym","fast.ADJ","1","12"
"cym","Cymdeithas_Cymru_Ariannin","name","1","26"
"cym","cymysg","mixed.ADJ","3","23,26,29"
"cym","cynllunio","plan.V.INFIN","1","37"
"cym","cynnig","offer.V.INFIN","8","5,8,20,23,30"
"cym&spa","Cynthia","name","2","7,14"
"cym","cyraedd","unk","4","7,18,26"
"cym","cyrhaeddais","arrive.V.1S.PAST","1","9"
"cym&es","Cyntia","\N","2","37"
"cym","cyrraedd","arrive.V.2S.IMPER[or]arrive.V.3S.PRES[or]arrive.V.INFIN","1","25"
"cym&es","Cyrano_de_Bergerac","\N","1","37"
"cym","damwain","accident.N.F.SG","1","35"
"cym&es","Dara","\N","1","37"
"spa","darle","give.V.INFIN+LE[PRON.MF.3S]","6","9,15"
"cym","dejarlo","unk","1","27"
"cym","dau_ddeg_pump","unk","6","16,26,35"
"cym","darn","piece.N.M.SG[or]fragment.N.M.SG","1","18"
"cym","datws","potatoes.N.F.PL+SM","1","18"
"cym","dau_fil_a_naw","unk","1","19"
"cym&spa","David","name","1","7"
"cym","ddaeth","come.V.3S.PAST+SM","9","11,14,16,22,30"
"cym","dengyd","unk","2","24"
"cym","ddiddorol","interesting.ADJ+SM","19","4,5,14,15,19,20,22,24,26,29,32,33,36,41,42"
"cym","ddiffyg","lack.N.M.SG+SM","2","6"
"cym","ddechrau","begin.V.INFIN+SM","34","2,6,7,8,11,12,14,19,23,28,30,31,34,35,37"
"cym","ddim","nothing.N.M.SG+SM","30","2,5,6,7,8,11,12,14,15,22,23,25,26,30,34,38,39,42"
"cym","diolch","thanks.N.M.SG[or]thank.V.INFIN","6","5,6,11,25,37"
"cym","ddo","yes.ADV.PAST+SM","1","2"
"cym","ddiwethaf","last.ADJ+SM","1","26"
"cym","ddosbarth","class.N.M.SG+SM","2","19"
"cym","derbyn","receive.V.INFIN[or]accept.V.INFIN","5","18,24,39,42"
"cym","deffro","waken.V.INFIN","6","11,19,31,41"
"cym&spa","Deiniol","name","4","19"
"spa","debe","owe.V.2S.IMPER","1","28"
"cym","deud","say.V.INFIN.SPOKEN","580","2,3,4,5,6,7,8,9,10,11,12,14,16,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,39,41,42"
"cym","dechrau","beginning.N.M.SG[or]begin.V.INFIN","22","9,12,14,15,22,23,24,32,35,37,38,39"
"cym","deg","ten.NUM[or]fair.ADJ+SM","1","38"
"cym","deimlo","feel.V.INFIN+SM","1","30"
"cym&es","Deina","\N","6","37,39"
"spa","dejado","leave.V.PASTPART","1","20"
"spa","dejé","leave.V.1S.PAST","1","21"
"cym&spa","Dieciocho","name","2","20"
"cym","didactic","unk","1","38"
"cym","diffyg","lack.N.M.SG","2","6"
"cym","dim","nothing.N.M.SG","22","5,6,9,11,20,22,23,26,28,31,34,37,39,41,42"
"spa","dios","tell.V.2S.IMPER+OS[PRON.MF.2P][or]goddess.N.M.SG","1","38"
"cym","diwylliant","culture.N.M.SG[or]enlighten.V.3P.PRES","3","11"
"spa","distintas","distinct.ADJ.F.PL","2","21"
"cym&spa","Direc_T_V","name","2","20"
"spa","discapacitado","disabled.ADJ.M.SG","2","38"
"spa","documento","document.N.M.SG[or]document.V.1S.PRES","2","42"
"spa","doctor","doctor.N.M.SG","2","6,8,15,16,25,30,31,32,34,37"
"cym&spa","Dolavon","name","3","4,12"
"cym","dolars","unk","1","26"
"cym&es","Dolavon","\N","1","4,12,31"
"cym","donde","unk","4","27"
"cym&spa","Doris","name","2","14"
"cym","dawns","dance.N.F.SG","7","4,15,19,25,29"
"cym","ddamwain","befall.V.INFIN+SM","1","7"
"cym","ddarganfod","discover.V.INFIN+SM[or]detect.V.INFIN+SM","1","11"
"cym","ddau_ddeg_dau","unk","1","16"
"cym","ddawn","talent.N.MF.SG+SM","1","15"
"cym","ddechrau","beginning.N.M.SG+SM","2","26,28"
"cym","ddeudodd","say.V.3S.PAST+SM","12","7,14,22,33,34"
"cym","ddiflas","annoying.ADJ+SM[or]annoying.ADJ+SM","3","3,29"
"cym","ddigwydd","happen.V.3S.PRES+SM[or]happen.V.INFIN+SM","2","8,24"
"cym","ddown","come.V.1S.IMPERF+SM[or]come.V.1P.PRES+SM","1","33"
"cym","ddudith","unk","1","42"
"cym","ddwedodd","say.V.3S.PAST+SM","4","3,25"
"cym","ddwywaith","twice.ADV+SM","1","24"
"cym","ddyddiau","days.N.M.PL+SM","6","7,20,22,24,31,32"
"cym","ddyfn","deep.ADJ.NSTAN+SM","1","35"
"cym","ddylsen","ought_to.V.3P.PLUPERF.SPOKEN+SM","1","42"
"cym","ddyn","be.V.3P.PRES+SM[or]man.N.M.SG+SM","4","6,8,35,42"
"spa","debe","owe.V.23S.PRES[or]owe.V.2S.IMPER","3","21"
"cym","deliffon","unk","2","22"
"spa","demasiado","too_much.ADJ.M.SG[or]too_much.ADV","2","15,38"
"spa","Delyth","name","1","38"
"cym&spa","Derfel_Evans","name","2","8"
"spa","desarrolla","develop.V.23S.PRES","1","21"
"cym&es","Derwen","\N","1","33"
"spa","desfile","parade.N.M.SG","3","29,39"
"spa","después","afterwards.ADV","26","9,11,15,20,21,33,38,41"
"cym","deudwch","say.V.2P.PRES.SPOKEN","3","6,11,14"
"cym","dice","unk","2","27"
"cym","dieron","unk","1","27"
"spa","dicho","tell.V.PASTPART","3","9,15"
"spa","diez","ten.NUM","6","9,15,25"
"cym","difyr","amusing.ADJ","1","11"
"spa","diferencia","differentiate.V.23S.PRES[or]difference.N.F.SG[or]differentiate.V.2S.IMPER","1","21"
"cym","digonedd","abundance.N.M.SG","2","2,14"
"cym","dijo","unk","2","27"
"cym","disgwyl","expect.V.2S.IMPER[or]expect.V.3S.PRES[or]expect.V.INFIN","2","7,38"
"cym","dilyn","follow.V.3S.PRES[or]follow.V.INFIN","1","18"
"cym","do","come.V.1S.PRES.SPOKEN[or]yes.ADV.PAST[or]roof.N.M.SG+SM","40","7,8,9,11,14,18,20,22,23,24,30,34,35,37,41"
"spa","dormíamos","sleep.V.1P.IMPERF","1","21"
"cym","dorri","break.V.INFIN+SM","11","3,7,9,19,24,30,31,35"
"cym","dosbarthiadau","classes.N.M.PL","6","3,14,20,23,35"
"cym","draed","feet.N.MF.SG+SM","5","6,8,11,30"
"cym","daliwch","hold.V.2P.IMPER","1","5"
"cym","drefnu","arrange.V.INFIN+SM","5","33,41"
"cym","dri_deg","thirty.NUM+SM","1","41"
"cym&spa","Drefelin","name","2","26,29,41"
"cym","droed","foot.N.MF.SG+SM","1","8"
"cym","droson","convert.V.1P.PAST.SPOKEN+SM[or]translate.V.1P.PAST.SPOKEN+SM","1","22"
"spa","ejemplo","example.N.M.SG","6","9,20,38,42"
"spa","dura","last.V.23S.PRES[or]tough.ADJ.F.SG[or]last.V.2S.IMPER","1","9"
"spa","dulce","sweet.ADJ.M.SG","2","30,33"
"cym","Dwyrain","name","1","26"
"cym","dŷ","house.N.M.SG+SM","14","7,10,22,24,26,30,31,35,37"
"cym","dychmygu","imagine.V.INFIN[or]visualise.V.INFIN","1","4"
"cym&spa","Dylan_Price","name","1","7"
"cym&es","Dylan","\N","4","6,7,11,30"
"spa","eligió","pick.V.3S.PAST","1","15"
"cym&es","Eleri","\N","3","6,30"
"cym","dywedon","say.V.1P.PAST.SPOKEN[or]say.V.3P.PAST.SPOKEN","1","28"
"cym","echdoe","day before yesterday.N.M.SG[or]day before yesterday.ADV","4","23,30,31"
"cym&spa","Eduardo_Tomos","name","1","6"
"cym","edrych","look.V.3S.PRES[or]look.V.2S.IMPER[or]look.V.INFIN","1","3"
"cym&spa","Edryd","name","4","3,6,14"
"cym&spa","Edward_Edwards","name","1","22"
"cym&spa","eh","eh.IM","395","1,2,4,6,7,8,9,10,12,14,16,18,19,20,21,22,23,24,26,27,29,32,34,38,41,42"
"cym&es","Ellis_Johnson","\N","1","30"
"cym&spa","Ellis","name","3","36,42"
"cym","eidion","bullock.N.M.SG","1","33"
"cym","eira","snow.N.M.SG","29","2,4,9,14,20,22,23,25,35,37,39"
"cym","eitha","extreme_[spoken].ADJ","4","14,16,22,31"
"cym&es","Eisteddfod","\N","6","7,11,14,15,19,21,25,26,29,30,31"
"cym","erbyn","by.PREP","81","2,3,4,5,6,7,8,9,11,12,14,15,19,22,23,24,25,28,31,33,34,35,36,39,41"
"cym&spa","Elwyn_Edwards","name","2","32"
"spa","empecé","start.V.1S.PAST","1","21"
"cym&spa","Enriqua","name","2","23"
"spa","enriquecedora","unk","1","38"
"spa","entrevista","interview.N.F.SG","1","39"
"cym","ers","since.ADJ","78","2,5,6,7,8,9,11,12,14,16,18,21,22,23,24,26,28,30,31,32,35,36,39,41,42"
"spa","esa","that.PRON.DEM.F.SG","5","9,16,33,38"
"spa","entrevista","interview.V.23S.PRES[or]interview.N.F.SG[or]glimpse.V.F.SG.PASTPART[or]interview.V.2S.IMPER","2","23"
"spa","escritos","writing.N.M.PL[or]write.V.M.PL.PASTPART","2","15"
"cym","escuela","unk","1","27"
"cym&spa","Escuela","name","1","20"
"cym","esmwyth","smooth.ADJ[or]easing.ADJ","2","23"
"spa","espera","wait.V.2S.IMPER","2","15,38"
"cym","esquilar","unk","2","27"
"spa","esta","this.PRON.DEM.F.SG","9","9,15,21,33,34"
"cym&es","Esquel","\N","18","1,2,3,7,8,9,14,20,22,24,25,26,28,30,31,32,36,37,38,39,42"
"cym","drefau","unk","1","36"
"cym","drwodd","through.PREP","2","8,24"
"cym","drwyddo","through_him.PREP+PRON.M.3S","2","8,37"
"cym","drysau","doors.N.M.PL","3","6,7,23"
"cym","du","black.ADJ[or]side.N.M.SG+SM","13","4,6,8,22,23,30,34"
"cym","dwbl","double.N.M.SG[or]double.ADJ","1","1"
"cym","dwy_fil_a_naw","unk","3","19,24"
"cym&spa","Duw","name","1","6,19"
"cym","dwbl","double.N.M.SG","1","1"
"cym","dydd_Iau","Thursday.N.M.SG","3","16,25"
"cym","dydd_Mawrth","Tuesday.N.M.SG","3","1,25"
"cym","dydi","yourself.PRON+SM","6","11,15,25"
"cym","dyfrio","water.V.INFIN","6","6,7,16,18"
"cym","dylet","ought_to.V.2S.IMPERF.SPOKEN","1","4"
"cym","dymchwel","overturn.V.INFIN","1","37"
"cym","dyn","be.V.3P.PRES[or]man.N.M.SG","21","7,11,14,16,19,25,28,30,31,32,36,37,39"
"spa","egresados","unk","3","38"
"cym&es","Edward","\N","1","18,30,42"
"cym","ei","go.V.2S.PRES[or]her.ADJ.POSS[or]3S.ADJ.POSS","1","24"
"cym&spa","Eira","name","2","7,24"
"cym","eistedd","sit.V.3S.PRES[or]sit.V.INFIN","5","22,23,34,41"
"spa","él","he.PRON.SUB.M.3S","20","9,11,15,18,21,33,38,42"
"cym&spa","Eleanor","name","1","3"
"cym&spa","Elin","name","28","14,16,19,24,34"
"spa","ellos","they.PRON.SUB.M.3P","15","9,21,32,33,38"
"cym","ella","maybe.ADV.SPOKEN","12","6,7,14,18,23,27,30,33"
"cym&spa","Elsa_Díaz","name","2","23"
"cym","elyrch","unk","1","37"
"spa","empanadas","unk","14","9,16,25,29,30,31"
"cym&es","Emilio_Tomás","\N","1","31"
"cym","empecé","unk","1","27"
"spa","encantado","bewitch.V.M.SG.PASTPART","1","11"
"cym","emynau","hymns.N.M.PL","2","5,15"
"spa","empieza","start.V.23S.PRES","1","9"
"spa","encuentro","encounter.N.M.SG[or]find.V.1S.PRES","1","9"
"cym","enfys","unk","1","30"
"cym","engraifft","unk","1","28"
"cym","ennill","winning.N.M.SG[or]earning.N.M.SG[or]win.V.2S.IMPER[or]win.V.3S.PRES[or]win.V.INFIN","1","24"
"spa","entender","understand.V.INFIN","1","20"
"spa","entrada","ticket.N.F.SG","1","9"
"cym","época","name","3","27"
"cym","esas","unk","4","27"
"spa","ese","that.PRON.DEM.M.SG","7","15,16,34,38"
"cym","esgob","bishop.N.M.SG","1","7"
"spa","esos","that.PRON.DEM.M.PL","7","9,15,20,21"
"spa","espectacular","spectacular.ADJ.M.SG","1","38"
"cym","estaban","unk","3","27"
"spa","están","be.V.23P.PRES","22","6,9,15,21,25,34,38,39"
"spa","estudio","study.N.M.SG","3","15"
"cym","estas","unk","1","27"
"spa","este","this.ADJ.DEM.M.SG","22","9,14,15,20,21,25,33,38"
"spa","estos","this.PRON.DEM.M.PL","3","15,33,38"
"cym","estrés","unk","1","16"
"cym&spa","Euros","name","1","22"
"spa","estudio","study.N.M.SG[or]study.V.1S.PRES","2","15,16"
"cym","eu","their.ADJ.POSS","70","2,3,4,5,6,7,8,9,11,12,14,16,19,23,24,30,31,34,35,36,39,42"
"cym&spa","ew","unk","2","32"
"cym","fag","rear.V.3S.PRES+SM[or]bag.N.M.SG+SM","1","11"
"cym","falta","unk","1","27"
"spa","falta","lack.V.2S.IMPER[or]lack.V.23S.PRES[or]fault.N.F.SG","1","16"
"cym","fan","place.N.MF.SG+SM[or]van.N.F.SG","3","8,35,42"
"cym","fath","type.N.M.SG+SM","28","2,4,5,6,8,11,14,16,18,21,22,25,32,34,36,39,42"
"cym","farw","die.V.INFIN+SM","2","6,24"
"cym","faset","be.V.2S.PLUPERF+SM","7","7,19,26"
"cym&es","Federico","\N","1","27,33,41"
"cym","Fawrth","Tuesday.N.M.SG+SM","1","30"
"spa","fecha","date.V.23S.PRES[or]date.N.F.SG[or]date.V.2S.IMPER","1","7"
"cym","feddwl","think.V.INFIN+SM","27","2,5,8,11,14,15,23,28,31,33,34,35,37,39,42"
"cym","fendigedig","wonderful.ADJ+SM","5","4,15,35,39"
"cym","fer","short.ADJ","2","31"
"cym","ffantastic","unk","1","37"
"cym","ffraeo","quarrel.V.INFIN","11","10,11,19,35,42"
"cym","fisgedi","biscuits.N.F.PL+SM[or]biscuits.N.F.PL+SM","1","34"
"spa","francés","french.N.M.SG","1","30"
"cym&spa","Franco","name","3","28"
"spa","frío","chill.N.M.SG","1","20"
"cym","fusnes","business.N.MF.SG+SM","1","30"
"cym","frodyr","brothers.N.M.PL+SM","5","11,12,31"
"cym","frysio","hurry.V.INFIN+SM","2","22,39"
"cym","fuerte","unk","2","16,27"
"cym","gallen","be_able.V.1P.IMPERF.SPOKEN","3","18,19"
"cym&es","Gaiman","\N","35","1,2,3,4,5,6,7,8,9,10,11,12,14,18,19,20,23,27,29,30,31,32,35,36,37,39,41,42"
"cym&spa","estancia","estancia.N.SG","1","22"
"cym","estar","unk","4","27"
"cym&es","Eurig_Llywelyn","\N","1","31"
"spa","Estados_Unidos","name","1","14"
"spa","exigente","demanding.ADJ.M.SG","1","16"
